,Agent_Home_Class_Name,Agent_Home_Class_Name_medium_related_medium_patents,Agent_Home_Class_Name_unrelated,Name,Name_medium_related_medium_patents,Name_unrelated,Agent_ID,Agent_ID_medium_related_medium_patents,Agent_ID_unrelated,Agent_Number_of_Patents_in_Class,Agent_Number_of_Patents_in_Class_medium_related_medium_patents,Agent_Number_of_Patents_in_Class_unrelated,Agent_Home_Class_IPC4,Agent_Home_Class_IPC4_medium_related_medium_patents,Agent_Home_Class_IPC4_unrelated,Relatedness,Relatedness_medium_related_medium_patents,Relatedness_unrelated,Application_Year,Application_Year_medium_related_medium_patents,Application_Year_unrelated
88766,Medical Preparations,Polysaccharides,Non-Metallic Elements,CYRUS JOHN OHNMACHT,YVES QUENEAU,PAUL MICHAEL BEVER,111792.0,323464.0,652057.0,9.0,2.0,0.0,A61K,C08B,C01B,0.9375,0.25,0.1875,1992,,
88767,Medical Preparations,Other Materials,Weaving,CYRUS JOHN OHNMACHT,CHIZU SEKINE,SEYMOUR PORTNOY,111792.0,339214.0,137135.0,9.0,3.0,0.0,A61K,C09K,D03D,0.9375,0.4375,0.0625,1992,,
88768,Medical Preparations,Other Materials,Rare-Earth Metal Compounds,CYRUS JOHN OHNMACHT,CHIZU SEKINE,YEHUDA KEREN,111792.0,339214.0,170617.0,9.0,3.0,0.0,A61K,C09K,C01F,0.9375,0.4375,0.0625,1992,,
88769,Medical Preparations,Other Materials,Filling Containers,CYRUS JOHN OHNMACHT,CHIZU SEKINE,EUGENE L HOLLOWAY,111792.0,339214.0,206392.0,9.0,3.0,0.0,A61K,C09K,B67C,0.9375,0.4375,0.0,1992,,
88770,Medical Preparations,Other Materials,Analyzing Materials,CYRUS JOHN OHNMACHT,CHIZU SEKINE,JOEL M BLATT,111792.0,339214.0,228844.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
88771,Medical Preparations,Other Materials,Optics,CYRUS JOHN OHNMACHT,CHIZU SEKINE,YASUSHI MORI,111792.0,339214.0,255025.0,9.0,3.0,0.0,A61K,C09K,G02F,0.9375,0.4375,0.1875,1992,,
88772,Medical Preparations,Other Materials,Traffic Control Systems,CYRUS JOHN OHNMACHT,CHIZU SEKINE,HIROAKI MATSUNO,111792.0,339214.0,267420.0,9.0,3.0,0.0,A61K,C09K,G08G,0.9375,0.4375,0.0,1992,,
88773,Medical Preparations,Other Materials,Enzyme Compounds,CYRUS JOHN OHNMACHT,CHIZU SEKINE,I LAWRENCE GREENFIELD,111792.0,339214.0,269608.0,9.0,3.0,0.0,A61K,C09K,C12N,0.9375,0.4375,0.1875,1992,,
88774,Medical Preparations,Other Materials,Separation,CYRUS JOHN OHNMACHT,CHIZU SEKINE,FREDERICK DANA CAZER,111792.0,339214.0,301091.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
88775,Medical Preparations,Other Materials,Separation,CYRUS JOHN OHNMACHT,CHIZU SEKINE,BARRY L SCOTT,111792.0,339214.0,301092.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
88776,Medical Preparations,Other Materials,Analyzing Materials,CYRUS JOHN OHNMACHT,CHIZU SEKINE,ELEFTHERIOS DIAMANDIS,111792.0,339214.0,305063.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
88777,Medical Preparations,Other Materials,Analyzing Materials,CYRUS JOHN OHNMACHT,CHIZU SEKINE,PATRICK F JONAS,111792.0,339214.0,307709.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
88778,Medical Preparations,Other Materials,Natural Compound Derivatives,CYRUS JOHN OHNMACHT,CHIZU SEKINE,WILLIAM FRISTAD,111792.0,339214.0,308860.0,9.0,3.0,0.0,A61K,C09K,C08H,0.9375,0.4375,0.125,1992,,
88779,Medical Preparations,Other Materials,Electrography,CYRUS JOHN OHNMACHT,CHIZU SEKINE,TAKASHI YODOSHI,111792.0,339214.0,322546.0,9.0,3.0,0.0,A61K,C09K,G03G,0.9375,0.4375,0.1875,1992,,
88780,Medical Preparations,Other Materials,Optical Systems,CYRUS JOHN OHNMACHT,CHIZU SEKINE,VAIKUNTH SITARAM PRABHU,111792.0,339214.0,337554.0,9.0,3.0,0.0,A61K,C09K,G02B,0.9375,0.4375,0.0,1992,,
88781,Medical Preparations,Other Materials,Separation,CYRUS JOHN OHNMACHT,CHIZU SEKINE,THOMAS W STAMBAUGH,111792.0,339214.0,338743.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
88782,Medical Preparations,Other Materials,Enzyme Compounds,CYRUS JOHN OHNMACHT,CHIZU SEKINE,TOSHIYUKI UMEHARA,111792.0,339214.0,345675.0,9.0,3.0,0.0,A61K,C09K,C12N,0.9375,0.4375,0.1875,1992,,
88783,Medical Preparations,Other Materials,Medical Implants/Bandages,CYRUS JOHN OHNMACHT,CHIZU SEKINE,JAI P SINGH,111792.0,339214.0,346477.0,9.0,3.0,0.0,A61K,C09K,A61F,0.9375,0.4375,0.0,1992,,
88784,Medical Preparations,Other Materials,Macromolecular Compositions,CYRUS JOHN OHNMACHT,CHIZU SEKINE,LILIANA GILA,111792.0,339214.0,349740.0,9.0,3.0,0.0,A61K,C09K,C08L,0.9375,0.4375,0.125,1992,,
88785,Medical Preparations,Other Materials,Static Storage,CYRUS JOHN OHNMACHT,CHIZU SEKINE,HARALD KELLER,111792.0,339214.0,364325.0,9.0,3.0,0.0,A61K,C09K,G11C,0.9375,0.4375,0.0,1992,,
88786,Medical Preparations,Other Materials,Photomechanical Process,CYRUS JOHN OHNMACHT,CHIZU SEKINE,NAGESHWER RAO BANTU,111792.0,339214.0,436808.0,9.0,3.0,0.0,A61K,C09K,G03F,0.9375,0.4375,0.0,1992,,
88787,Medical Preparations,Other Materials,Non-Metallic Elements,CYRUS JOHN OHNMACHT,CHIZU SEKINE,PAUL MICHAEL BEVER,111792.0,339214.0,652057.0,9.0,3.0,0.0,A61K,C09K,C01B,0.9375,0.4375,0.1875,1992,,
88788,Carbocyclic Compounds,Carbon Reaction Compounds,Weaving,ANDREW GEORGE HILES,MICHAEL L PRUNIER,SEYMOUR PORTNOY,157228.0,148768.0,137135.0,7.0,2.0,0.0,C07C,C08F,D03D,1.0,0.5,0.0625,1992,,
88789,Carbocyclic Compounds,Carbon Reaction Compounds,Rare-Earth Metal Compounds,ANDREW GEORGE HILES,MICHAEL L PRUNIER,YEHUDA KEREN,157228.0,148768.0,170617.0,7.0,2.0,0.0,C07C,C08F,C01F,1.0,0.5,0.0625,1992,,
88790,Carbocyclic Compounds,Carbon Reaction Compounds,Filling Containers,ANDREW GEORGE HILES,MICHAEL L PRUNIER,EUGENE L HOLLOWAY,157228.0,148768.0,206392.0,7.0,2.0,0.0,C07C,C08F,B67C,1.0,0.5,0.0,1992,,
88791,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,MICHAEL L PRUNIER,JOEL M BLATT,157228.0,148768.0,228844.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88792,Carbocyclic Compounds,Carbon Reaction Compounds,Optics,ANDREW GEORGE HILES,MICHAEL L PRUNIER,YASUSHI MORI,157228.0,148768.0,255025.0,7.0,2.0,0.0,C07C,C08F,G02F,1.0,0.5,0.1875,1992,,
88793,Carbocyclic Compounds,Carbon Reaction Compounds,Traffic Control Systems,ANDREW GEORGE HILES,MICHAEL L PRUNIER,HIROAKI MATSUNO,157228.0,148768.0,267420.0,7.0,2.0,0.0,C07C,C08F,G08G,1.0,0.5,0.0,1992,,
88794,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,ANDREW GEORGE HILES,MICHAEL L PRUNIER,I LAWRENCE GREENFIELD,157228.0,148768.0,269608.0,7.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
88795,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,MICHAEL L PRUNIER,FREDERICK DANA CAZER,157228.0,148768.0,301091.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88796,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,MICHAEL L PRUNIER,BARRY L SCOTT,157228.0,148768.0,301092.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88797,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,MICHAEL L PRUNIER,ELEFTHERIOS DIAMANDIS,157228.0,148768.0,305063.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88798,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,MICHAEL L PRUNIER,PATRICK F JONAS,157228.0,148768.0,307709.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88799,Carbocyclic Compounds,Carbon Reaction Compounds,Natural Compound Derivatives,ANDREW GEORGE HILES,MICHAEL L PRUNIER,WILLIAM FRISTAD,157228.0,148768.0,308860.0,7.0,2.0,0.0,C07C,C08F,C08H,1.0,0.5,0.125,1992,,
88800,Carbocyclic Compounds,Carbon Reaction Compounds,Electrography,ANDREW GEORGE HILES,MICHAEL L PRUNIER,TAKASHI YODOSHI,157228.0,148768.0,322546.0,7.0,2.0,0.0,C07C,C08F,G03G,1.0,0.5,0.1875,1992,,
88801,Carbocyclic Compounds,Carbon Reaction Compounds,Optical Systems,ANDREW GEORGE HILES,MICHAEL L PRUNIER,VAIKUNTH SITARAM PRABHU,157228.0,148768.0,337554.0,7.0,2.0,0.0,C07C,C08F,G02B,1.0,0.5,0.0,1992,,
88802,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,MICHAEL L PRUNIER,THOMAS W STAMBAUGH,157228.0,148768.0,338743.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88803,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,ANDREW GEORGE HILES,MICHAEL L PRUNIER,TOSHIYUKI UMEHARA,157228.0,148768.0,345675.0,7.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
88804,Carbocyclic Compounds,Carbon Reaction Compounds,Medical Implants/Bandages,ANDREW GEORGE HILES,MICHAEL L PRUNIER,JAI P SINGH,157228.0,148768.0,346477.0,7.0,2.0,0.0,C07C,C08F,A61F,1.0,0.5,0.0,1992,,
88805,Carbocyclic Compounds,Carbon Reaction Compounds,Macromolecular Compositions,ANDREW GEORGE HILES,MICHAEL L PRUNIER,LILIANA GILA,157228.0,148768.0,349740.0,7.0,2.0,0.0,C07C,C08F,C08L,1.0,0.5,0.125,1992,,
88806,Carbocyclic Compounds,Carbon Reaction Compounds,Static Storage,ANDREW GEORGE HILES,MICHAEL L PRUNIER,HARALD KELLER,157228.0,148768.0,364325.0,7.0,2.0,0.0,C07C,C08F,G11C,1.0,0.5,0.0,1992,,
88807,Carbocyclic Compounds,Carbon Reaction Compounds,Photomechanical Process,ANDREW GEORGE HILES,MICHAEL L PRUNIER,NAGESHWER RAO BANTU,157228.0,148768.0,436808.0,7.0,2.0,0.0,C07C,C08F,G03F,1.0,0.5,0.0,1992,,
88808,Carbocyclic Compounds,Carbon Reaction Compounds,Non-Metallic Elements,ANDREW GEORGE HILES,MICHAEL L PRUNIER,PAUL MICHAEL BEVER,157228.0,148768.0,652057.0,7.0,2.0,0.0,C07C,C08F,C01B,1.0,0.5,0.1875,1992,,
88809,Carbocyclic Compounds,Carbon Reaction Compounds,Weaving,ANDREW GEORGE HILES,H JAMES HARWOOD,SEYMOUR PORTNOY,157228.0,261603.0,137135.0,7.0,2.0,0.0,C07C,C08F,D03D,1.0,0.5,0.0625,1992,,
88810,Carbocyclic Compounds,Carbon Reaction Compounds,Rare-Earth Metal Compounds,ANDREW GEORGE HILES,H JAMES HARWOOD,YEHUDA KEREN,157228.0,261603.0,170617.0,7.0,2.0,0.0,C07C,C08F,C01F,1.0,0.5,0.0625,1992,,
88811,Carbocyclic Compounds,Carbon Reaction Compounds,Filling Containers,ANDREW GEORGE HILES,H JAMES HARWOOD,EUGENE L HOLLOWAY,157228.0,261603.0,206392.0,7.0,2.0,0.0,C07C,C08F,B67C,1.0,0.5,0.0,1992,,
88812,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,H JAMES HARWOOD,JOEL M BLATT,157228.0,261603.0,228844.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88813,Carbocyclic Compounds,Carbon Reaction Compounds,Optics,ANDREW GEORGE HILES,H JAMES HARWOOD,YASUSHI MORI,157228.0,261603.0,255025.0,7.0,2.0,0.0,C07C,C08F,G02F,1.0,0.5,0.1875,1992,,
88814,Carbocyclic Compounds,Carbon Reaction Compounds,Traffic Control Systems,ANDREW GEORGE HILES,H JAMES HARWOOD,HIROAKI MATSUNO,157228.0,261603.0,267420.0,7.0,2.0,0.0,C07C,C08F,G08G,1.0,0.5,0.0,1992,,
88815,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,ANDREW GEORGE HILES,H JAMES HARWOOD,I LAWRENCE GREENFIELD,157228.0,261603.0,269608.0,7.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
88816,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,H JAMES HARWOOD,FREDERICK DANA CAZER,157228.0,261603.0,301091.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88817,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,H JAMES HARWOOD,BARRY L SCOTT,157228.0,261603.0,301092.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88818,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,H JAMES HARWOOD,ELEFTHERIOS DIAMANDIS,157228.0,261603.0,305063.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88819,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,ANDREW GEORGE HILES,H JAMES HARWOOD,PATRICK F JONAS,157228.0,261603.0,307709.0,7.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
88820,Carbocyclic Compounds,Carbon Reaction Compounds,Natural Compound Derivatives,ANDREW GEORGE HILES,H JAMES HARWOOD,WILLIAM FRISTAD,157228.0,261603.0,308860.0,7.0,2.0,0.0,C07C,C08F,C08H,1.0,0.5,0.125,1992,,
88821,Carbocyclic Compounds,Carbon Reaction Compounds,Electrography,ANDREW GEORGE HILES,H JAMES HARWOOD,TAKASHI YODOSHI,157228.0,261603.0,322546.0,7.0,2.0,0.0,C07C,C08F,G03G,1.0,0.5,0.1875,1992,,
88822,Carbocyclic Compounds,Carbon Reaction Compounds,Optical Systems,ANDREW GEORGE HILES,H JAMES HARWOOD,VAIKUNTH SITARAM PRABHU,157228.0,261603.0,337554.0,7.0,2.0,0.0,C07C,C08F,G02B,1.0,0.5,0.0,1992,,
88823,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,ANDREW GEORGE HILES,H JAMES HARWOOD,THOMAS W STAMBAUGH,157228.0,261603.0,338743.0,7.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
88824,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,ANDREW GEORGE HILES,H JAMES HARWOOD,TOSHIYUKI UMEHARA,157228.0,261603.0,345675.0,7.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
88825,Carbocyclic Compounds,Carbon Reaction Compounds,Medical Implants/Bandages,ANDREW GEORGE HILES,H JAMES HARWOOD,JAI P SINGH,157228.0,261603.0,346477.0,7.0,2.0,0.0,C07C,C08F,A61F,1.0,0.5,0.0,1992,,
88826,Carbocyclic Compounds,Carbon Reaction Compounds,Macromolecular Compositions,ANDREW GEORGE HILES,H JAMES HARWOOD,LILIANA GILA,157228.0,261603.0,349740.0,7.0,2.0,0.0,C07C,C08F,C08L,1.0,0.5,0.125,1992,,
88827,Carbocyclic Compounds,Carbon Reaction Compounds,Static Storage,ANDREW GEORGE HILES,H JAMES HARWOOD,HARALD KELLER,157228.0,261603.0,364325.0,7.0,2.0,0.0,C07C,C08F,G11C,1.0,0.5,0.0,1992,,
88828,Carbocyclic Compounds,Carbon Reaction Compounds,Photomechanical Process,ANDREW GEORGE HILES,H JAMES HARWOOD,NAGESHWER RAO BANTU,157228.0,261603.0,436808.0,7.0,2.0,0.0,C07C,C08F,G03F,1.0,0.5,0.0,1992,,
88829,Carbocyclic Compounds,Carbon Reaction Compounds,Non-Metallic Elements,ANDREW GEORGE HILES,H JAMES HARWOOD,PAUL MICHAEL BEVER,157228.0,261603.0,652057.0,7.0,2.0,0.0,C07C,C08F,C01B,1.0,0.5,0.1875,1992,,
88830,Carbocyclic Compounds,Other Materials,Weaving,ANDREW GEORGE HILES,SHOJI TODA,SEYMOUR PORTNOY,157228.0,312915.0,137135.0,7.0,2.0,0.0,C07C,C09K,D03D,1.0,0.4375,0.0625,1992,,
88831,Carbocyclic Compounds,Other Materials,Rare-Earth Metal Compounds,ANDREW GEORGE HILES,SHOJI TODA,YEHUDA KEREN,157228.0,312915.0,170617.0,7.0,2.0,0.0,C07C,C09K,C01F,1.0,0.4375,0.0625,1992,,
88832,Carbocyclic Compounds,Other Materials,Filling Containers,ANDREW GEORGE HILES,SHOJI TODA,EUGENE L HOLLOWAY,157228.0,312915.0,206392.0,7.0,2.0,0.0,C07C,C09K,B67C,1.0,0.4375,0.0,1992,,
88833,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,SHOJI TODA,JOEL M BLATT,157228.0,312915.0,228844.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88834,Carbocyclic Compounds,Other Materials,Optics,ANDREW GEORGE HILES,SHOJI TODA,YASUSHI MORI,157228.0,312915.0,255025.0,7.0,2.0,0.0,C07C,C09K,G02F,1.0,0.4375,0.1875,1992,,
88835,Carbocyclic Compounds,Other Materials,Traffic Control Systems,ANDREW GEORGE HILES,SHOJI TODA,HIROAKI MATSUNO,157228.0,312915.0,267420.0,7.0,2.0,0.0,C07C,C09K,G08G,1.0,0.4375,0.0,1992,,
88836,Carbocyclic Compounds,Other Materials,Enzyme Compounds,ANDREW GEORGE HILES,SHOJI TODA,I LAWRENCE GREENFIELD,157228.0,312915.0,269608.0,7.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
88837,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,SHOJI TODA,FREDERICK DANA CAZER,157228.0,312915.0,301091.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88838,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,SHOJI TODA,BARRY L SCOTT,157228.0,312915.0,301092.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88839,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,SHOJI TODA,ELEFTHERIOS DIAMANDIS,157228.0,312915.0,305063.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88840,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,SHOJI TODA,PATRICK F JONAS,157228.0,312915.0,307709.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88841,Carbocyclic Compounds,Other Materials,Natural Compound Derivatives,ANDREW GEORGE HILES,SHOJI TODA,WILLIAM FRISTAD,157228.0,312915.0,308860.0,7.0,2.0,0.0,C07C,C09K,C08H,1.0,0.4375,0.125,1992,,
88842,Carbocyclic Compounds,Other Materials,Electrography,ANDREW GEORGE HILES,SHOJI TODA,TAKASHI YODOSHI,157228.0,312915.0,322546.0,7.0,2.0,0.0,C07C,C09K,G03G,1.0,0.4375,0.1875,1992,,
88843,Carbocyclic Compounds,Other Materials,Optical Systems,ANDREW GEORGE HILES,SHOJI TODA,VAIKUNTH SITARAM PRABHU,157228.0,312915.0,337554.0,7.0,2.0,0.0,C07C,C09K,G02B,1.0,0.4375,0.0,1992,,
88844,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,SHOJI TODA,THOMAS W STAMBAUGH,157228.0,312915.0,338743.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88845,Carbocyclic Compounds,Other Materials,Enzyme Compounds,ANDREW GEORGE HILES,SHOJI TODA,TOSHIYUKI UMEHARA,157228.0,312915.0,345675.0,7.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
88846,Carbocyclic Compounds,Other Materials,Medical Implants/Bandages,ANDREW GEORGE HILES,SHOJI TODA,JAI P SINGH,157228.0,312915.0,346477.0,7.0,2.0,0.0,C07C,C09K,A61F,1.0,0.4375,0.0,1992,,
88847,Carbocyclic Compounds,Other Materials,Macromolecular Compositions,ANDREW GEORGE HILES,SHOJI TODA,LILIANA GILA,157228.0,312915.0,349740.0,7.0,2.0,0.0,C07C,C09K,C08L,1.0,0.4375,0.125,1992,,
88848,Carbocyclic Compounds,Other Materials,Static Storage,ANDREW GEORGE HILES,SHOJI TODA,HARALD KELLER,157228.0,312915.0,364325.0,7.0,2.0,0.0,C07C,C09K,G11C,1.0,0.4375,0.0,1992,,
88849,Carbocyclic Compounds,Other Materials,Photomechanical Process,ANDREW GEORGE HILES,SHOJI TODA,NAGESHWER RAO BANTU,157228.0,312915.0,436808.0,7.0,2.0,0.0,C07C,C09K,G03F,1.0,0.4375,0.0,1992,,
88850,Carbocyclic Compounds,Other Materials,Non-Metallic Elements,ANDREW GEORGE HILES,SHOJI TODA,PAUL MICHAEL BEVER,157228.0,312915.0,652057.0,7.0,2.0,0.0,C07C,C09K,C01B,1.0,0.4375,0.1875,1992,,
88851,Carbocyclic Compounds,Other Materials,Weaving,ANDREW GEORGE HILES,TAKESHI TANI,SEYMOUR PORTNOY,157228.0,312916.0,137135.0,7.0,2.0,0.0,C07C,C09K,D03D,1.0,0.4375,0.0625,1992,,
88852,Carbocyclic Compounds,Other Materials,Rare-Earth Metal Compounds,ANDREW GEORGE HILES,TAKESHI TANI,YEHUDA KEREN,157228.0,312916.0,170617.0,7.0,2.0,0.0,C07C,C09K,C01F,1.0,0.4375,0.0625,1992,,
88853,Carbocyclic Compounds,Other Materials,Filling Containers,ANDREW GEORGE HILES,TAKESHI TANI,EUGENE L HOLLOWAY,157228.0,312916.0,206392.0,7.0,2.0,0.0,C07C,C09K,B67C,1.0,0.4375,0.0,1992,,
88854,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,TAKESHI TANI,JOEL M BLATT,157228.0,312916.0,228844.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88855,Carbocyclic Compounds,Other Materials,Optics,ANDREW GEORGE HILES,TAKESHI TANI,YASUSHI MORI,157228.0,312916.0,255025.0,7.0,2.0,0.0,C07C,C09K,G02F,1.0,0.4375,0.1875,1992,,
88856,Carbocyclic Compounds,Other Materials,Traffic Control Systems,ANDREW GEORGE HILES,TAKESHI TANI,HIROAKI MATSUNO,157228.0,312916.0,267420.0,7.0,2.0,0.0,C07C,C09K,G08G,1.0,0.4375,0.0,1992,,
88857,Carbocyclic Compounds,Other Materials,Enzyme Compounds,ANDREW GEORGE HILES,TAKESHI TANI,I LAWRENCE GREENFIELD,157228.0,312916.0,269608.0,7.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
88858,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,TAKESHI TANI,FREDERICK DANA CAZER,157228.0,312916.0,301091.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88859,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,TAKESHI TANI,BARRY L SCOTT,157228.0,312916.0,301092.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88860,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,TAKESHI TANI,ELEFTHERIOS DIAMANDIS,157228.0,312916.0,305063.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88861,Carbocyclic Compounds,Other Materials,Analyzing Materials,ANDREW GEORGE HILES,TAKESHI TANI,PATRICK F JONAS,157228.0,312916.0,307709.0,7.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
88862,Carbocyclic Compounds,Other Materials,Natural Compound Derivatives,ANDREW GEORGE HILES,TAKESHI TANI,WILLIAM FRISTAD,157228.0,312916.0,308860.0,7.0,2.0,0.0,C07C,C09K,C08H,1.0,0.4375,0.125,1992,,
88863,Carbocyclic Compounds,Other Materials,Electrography,ANDREW GEORGE HILES,TAKESHI TANI,TAKASHI YODOSHI,157228.0,312916.0,322546.0,7.0,2.0,0.0,C07C,C09K,G03G,1.0,0.4375,0.1875,1992,,
88864,Carbocyclic Compounds,Other Materials,Optical Systems,ANDREW GEORGE HILES,TAKESHI TANI,VAIKUNTH SITARAM PRABHU,157228.0,312916.0,337554.0,7.0,2.0,0.0,C07C,C09K,G02B,1.0,0.4375,0.0,1992,,
88865,Carbocyclic Compounds,Other Materials,Separation,ANDREW GEORGE HILES,TAKESHI TANI,THOMAS W STAMBAUGH,157228.0,312916.0,338743.0,7.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
88866,Carbocyclic Compounds,Other Materials,Enzyme Compounds,ANDREW GEORGE HILES,TAKESHI TANI,TOSHIYUKI UMEHARA,157228.0,312916.0,345675.0,7.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
88867,Carbocyclic Compounds,Other Materials,Medical Implants/Bandages,ANDREW GEORGE HILES,TAKESHI TANI,JAI P SINGH,157228.0,312916.0,346477.0,7.0,2.0,0.0,C07C,C09K,A61F,1.0,0.4375,0.0,1992,,
88868,Carbocyclic Compounds,Other Materials,Macromolecular Compositions,ANDREW GEORGE HILES,TAKESHI TANI,LILIANA GILA,157228.0,312916.0,349740.0,7.0,2.0,0.0,C07C,C09K,C08L,1.0,0.4375,0.125,1992,,
88869,Carbocyclic Compounds,Other Materials,Static Storage,ANDREW GEORGE HILES,TAKESHI TANI,HARALD KELLER,157228.0,312916.0,364325.0,7.0,2.0,0.0,C07C,C09K,G11C,1.0,0.4375,0.0,1992,,
88870,Carbocyclic Compounds,Other Materials,Photomechanical Process,ANDREW GEORGE HILES,TAKESHI TANI,NAGESHWER RAO BANTU,157228.0,312916.0,436808.0,7.0,2.0,0.0,C07C,C09K,G03F,1.0,0.4375,0.0,1992,,
88871,Carbocyclic Compounds,Other Materials,Non-Metallic Elements,ANDREW GEORGE HILES,TAKESHI TANI,PAUL MICHAEL BEVER,157228.0,312916.0,652057.0,7.0,2.0,0.0,C07C,C09K,C01B,1.0,0.4375,0.1875,1992,,
88872,Carbocyclic Compounds,Polysaccharides,Weaving,ANDREW GEORGE HILES,YVES QUENEAU,SEYMOUR PORTNOY,157228.0,323464.0,137135.0,7.0,2.0,0.0,C07C,C08B,D03D,1.0,0.25,0.0625,1992,,
